	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
GTEX-1M4P7	1.9919095	4.0123053	-12.879039	-1.2592449	7.6045	9.437865	11.027015	7.125309	-18.419544	-0.1303278	-5.652614	-0.45355746	-5.293211	-11.148111	-8.736331	-3.6834574	5.059274	3.3549592	3.7526622	-8.643347	6.729278	-7.603023	0.210752	-7.440041	4.3750815	-5.652308	-7.4208865	0.44277626	-8.624603	-2.4575725	-2.4666734	5.4866443	-2.0117004	-6.3647256	11.447075	3.9952621	2.3048077	4.1815853	2.1524816	-7.46004	-0.4173594	2.0670574	-5.515094	2.405283	-3.3652523	2.1420493	6.3425837	-3.394531	4.6296062	-5.4811068	-0.7843007	-3.7082405	-2.4770908	0.82372016	3.0677974	-1.253744	-5.8964047	-8.429955	1.1773559	-2.3876753
GTEX-1M5QR	1.0104574	-0.9189607	0.5495314	-2.5609286	3.2691958	2.4662397	3.2440734	-5.839275	1.848803	3.0682611	-1.4647423	-7.433505	6.68634	3.4256809	2.7367163	12.509217	8.31908	-4.7071624	-2.1354163	-7.6771593	-0.8516598	11.379704	3.1957438	0.33352298	-3.727584	1.2177715	-4.7551503	-4.980362	-1.4139009	2.2609642	0.7920316	-1.6177459	-0.6977861	4.9617443	1.3797095	-0.8577482	1.2699795	-1.2524905	3.2144213	4.3453712	4.318294	-9.95936	5.3678913	0.65411645	4.9004374	-6.0692554	5.2539697	9.427694	1.0292767	11.4117155	6.1937795	-2.5770192	-6.776558	-4.0004025	-2.9916136	1.5770499	0.0929599	-1.9979335	-1.9011765	1.8916873
GTEX-1MA7W	9.397563	14.87507	7.2040677	-5.5293026	1.7442021	6.6347313	-0.9720437	-1.1056638	-2.9712253	-0.7737205	4.4237323	-2.8483531	7.309359	-10.378122	0.80012023	7.022362	-4.394409	-4.0793314	1.0831629	-6.981389	3.523243	5.3021684	2.53103	4.000366	-0.47043708	-2.1841109	-6.8839545	-1.6941568	3.4983275	-5.624191	-2.8546183	-0.3437108	8.987575	-3.3163955	7.6661057	5.745478	2.8779714	-2.5478852	-1.2712342	-1.8883218	0.46799707	-4.09157	2.1117597	-0.26435128	3.1979258	8.401904	8.368857	0.1498094	-5.996448	5.5978107	-1.6449726	-3.8299344	-1.8180176	-5.1981955	-5.1762056	1.6906224	-4.5514655	3.0932434	-1.8498234	-1.9406595
GTEX-1MCC2	1.0353003	-1.5339866	14.605455	-2.6057136	-5.8744607	2.743451	1.009435	-1.8568058	4.246521	-1.0635393	-0.7645175	-12.971891	4.4332447	2.6619382	-0.137081	5.569084	-2.738939	-1.1828529	-10.977477	-8.215201	-1.784803	6.6608844	1.8255033	2.7171357	-3.3368285	6.74714	-3.8615613	-1.2587339	3.4807389	2.9861047	2.4336667	3.2007837	1.4740772	1.1091158	3.6602554	0.35126913	5.97694	-2.9159353	1.2972658	7.492097	1.1921105	-8.525335	4.0465517	-2.4136865	6.8024993	-0.912656	-0.068883955	3.7035992	-5.3736415	1.2713944	0.70078355	-11.12903	2.2507122	-0.036166113	-3.3742404	3.0831926	-5.5973177	6.4065228	1.8772973	6.6937556
GTEX-1MCQQ	-0.18303773	4.0285068	-3.768177	2.4187315	7.174271	1.1423628	9.022046	7.665123	-9.544922	-2.019813	-5.2477875	1.4465182	-5.726114	-1.2136525	-4.75306	-2.3797271	-1.2042013	2.0392094	-5.789283	4.408195	8.316898	-15.956124	-0.20682137	0.10185046	-2.983528	-1.8777788	-2.7157602	-3.5079093	-11.283743	-4.8933167	-0.023672681	2.041505	0.5089894	-6.749926	10.126801	4.1112785	-7.8835316	5.4446287	1.2782236	-4.651641	-0.34785855	1.8445867	0.29345	-5.2148004	-0.24184959	-4.228909	2.5426512	-7.7362595	4.923994	-5.187937	-2.2648306	1.3007737	-0.8200586	3.2408254	3.0422618	0.9454122	-1.328473	-1.5852828	-2.83231	-5.219759
GTEX-1MCYP	3.7381663	-6.5816445	8.053936	3.2728481	-4.4672923	-1.6415689	-3.5737283	-13.167922	4.4494414	-0.7605924	0.24084137	-12.520834	7.307131	7.659606	9.14461	9.644498	4.987144	-8.51482	3.5220346	5.188263	-2.4698293	7.294685	-8.516456	1.3201451	-4.987037	-2.1596227	-5.290631	-3.7935467	11.029267	1.7070206	-1.011928	2.5497918	-1.1540385	3.1851058	3.7480578	1.0324643	5.720316	-11.494536	-1.9215153	11.557439	3.19543	-5.7556934	3.6697943	9.421793	7.5107136	6.549128	-1.4179848	3.9943984	-8.166419	2.6503928	5.8453865	-7.313567	3.457708	-8.097459	-0.7619713	1.2847489	-3.3081503	5.2750945	-7.9616604	4.8545175
GTEX-1MJIX	0.2154481	6.401359	-2.016662	7.1347127	3.560921	4.6966805	-6.110271	-1.7556105	-6.536153	-0.36465788	-3.7209468	-4.4266925	-5.7120457	1.2603917	1.5060258	0.86768156	6.4023356	2.1252189	-6.2649913	6.2057395	6.603146	-8.723845	-4.347306	3.8188608	2.784706	-4.8827004	-8.854278	3.3146381	3.4221048	-5.6437182	-9.530245	6.278526	-3.1256912	0.071804255	0.19792694	-2.5793507	3.6004326	-1.5065448	-0.90145427	1.4449068	-3.135555	7.294327	-4.958093	0.44352335	3.1089916	2.183221	-3.3084576	-12.914057	-8.946773	-4.2872868	-2.9688125	-8.363304	10.10524	-9.172396	0.7144468	-1.7729406	-6.8587775	5.7390976	1.3257906	-10.738048
GTEX-1MJK3	0.09698412	9.462669	9.620818	5.042341	-3.886458	1.9035587	-7.2579036	-5.820976	8.046217	-3.3263583	4.87622	-7.723538	8.629691	3.9853203	6.921739	9.471345	-4.876473	-12.329626	-0.14097163	-3.2923672	0.11559317	8.628826	-6.938472	2.1958485	-1.6421767	-4.4397244	-0.5827197	-5.4078345	9.990611	-1.4712415	5.1231384	-0.76535547	0.09172011	0.7179422	3.1435504	4.0247703	0.022667281	-5.034276	1.3373559	0.6240192	-2.2976825	-0.5992305	2.348529	0.96164083	6.7666073	1.8777671	3.03265	3.6302686	-4.4123225	5.5475945	-0.35652155	-2.1470315	1.357442	-7.914124	2.206789	-2.2835133	-2.5244646	3.4105844	-1.2854697	5.236366
GTEX-1MUQO	-6.9969125	2.5935655	7.836167	-0.73245543	-1.6094725	-0.16399686	-1.5574832	-6.0894885	7.7945175	-0.5627981	0.5340503	-6.4933004	2.3686666	4.6740766	3.4945478	5.1412916	2.2765822	-9.401725	-2.0772688	0.12444635	-1.5917879	4.986176	-3.0061355	3.1966684	-4.944058	2.9221585	-8.656896	-8.619669	4.4484124	-3.2931235	-0.54766685	-6.9812593	4.9033647	-1.8299098	2.2647688	-3.357896	-4.6681733	-5.19985	-6.7045884	8.543672	-0.5870421	-4.1955533	5.7097626	4.4848166	4.6193533	-4.949254	-0.5026439	3.6842003	-5.683801	5.7604756	-0.9234745	-2.3279576	-2.4369802	-8.364199	0.42605612	-3.5535274	-0.010734394	6.2166767	-2.2705646	2.602919
GTEX-1N2DV	6.016952	6.791586	4.8041935	-5.368677	-0.546717	10.6458435	-0.83021	-4.7681217	3.2090673	7.6707487	2.9460807	-6.092326	0.5514191	-2.7896528	-5.0928454	1.3232901	6.814277	4.8336143	2.8516815	1.1868385	5.8364763	-2.952264	-1.142414	2.5774043	-1.5647969	-0.11135463	-4.89065	-0.43828276	4.871235	0.97518146	-4.826317	5.358645	8.492155	-0.031751208	7.39535	-0.6563327	1.759638	-12.90982	-2.149928	-1.0495249	0.67725563	-6.5171337	-6.5838113	2.565921	0.36501276	6.694122	-4.8622627	-1.0510509	-6.9044886	2.137965	3.5849118	-0.44567654	-0.15677217	-4.692035	4.956277	-0.49073365	-2.6802194	5.599488	1.962978	1.6218019
GTEX-1N2DW	3.8161643	-0.25362045	-4.062139	0.8384431	-5.1371236	-1.4158524	10.45957	-4.277583	-11.679967	-3.2641487	-3.8752577	5.3833895	-8.476951	-6.5064716	-11.074863	-5.128959	1.3097771	-2.868513	5.1534653	-7.9869633	5.1582427	-4.199412	11.442355	-7.9712434	8.69945	4.649151	-2.7552512	1.2511863	-2.3684464	-0.895559	0.18604505	1.5146524	-0.9046103	3.6657996	3.969243	2.3560922	-4.3576126	0.060648106	-1.0247166	-7.4287524	1.6988845	-12.251588	-2.1736505	0.7621668	-2.5043128	0.36407608	6.922926	-2.0008314	1.309343	6.066444	-4.4564595	2.592453	-6.797941	4.4018393	-12.872787	3.1418607	-2.9849193	-7.8812313	1.3612876	-4.7042756
GTEX-1N2EF	10.302841	-1.0013598	-5.155548	2.5478902	-0.23727733	-6.3038487	1.2582597	-7.2322083	-8.143168	5.8472657	9.052825	5.9295363	-5.1008005	-1.1180654	-7.173978	0.23721597	14.95693	-1.662539	-4.1322813	17.613527	16.50659	-11.076704	7.605874	6.8293495	-7.6337523	6.876915	-3.0768914	1.9551238	-2.4338393	-0.8287985	-2.4092174	8.069394	5.2397804	5.27209	11.479996	-3.1976876	1.0011138	-3.3326628	-6.9694114	5.5313916	-3.4246776	3.641937	-5.8767004	-2.2708197	-2.5842743	8.945451	0.5981542	2.7169154	-7.5282826	0.060850073	-6.387298	-0.5072922	-3.478129	-5.313832	5.092852	-5.8834343	-2.3490498	5.676313	14.799233	-8.041266
GTEX-1NHNU	-5.4821253	3.7924328	10.387893	2.3647046	-3.5846882	4.6403103	4.8117642	-1.4730448	-0.3805336	-6.5286665	-4.263302	-4.9272456	-1.2078184	3.0630095	-0.8065732	10.316069	-0.74254304	-7.733346	-10.064214	0.8071766	4.42125	4.906101	-3.6913342	4.7387843	2.462294	6.845994	-5.866919	5.0210533	1.9744239	0.59025663	1.3256553	-3.2833068	-0.05733763	0.22505954	4.1291566	-1.0123715	2.465043	-0.20621413	2.7662966	1.6022894	-2.8807056	-10.864244	5.9319334	-8.293011	8.091042	1.0139321	3.77503	7.447268	-9.763785	0.41946834	-2.0017812	-11.264372	-0.00034041257	-9.554943	-0.874414	3.627282	-3.7831569	4.74835	5.121206	0.527055
GTEX-1NUQO	-0.79784805	4.1938205	10.200118	8.325132	0.17854568	-1.3782911	-6.034198	-1.0040895	5.224858	5.7154403	6.936941	-8.168755	0.022133462	5.732556	10.837563	6.880484	-4.776304	-2.4944448	-0.08500983	-0.9283764	4.782159	1.944159	0.10050813	7.1068244	-3.505005	7.108118	0.7039355	2.9040298	1.6541148	-1.6879888	4.7432785	-4.787117	-2.996214	-7.567336	-2.2297704	1.3582417	-3.3840694	1.6648687	-1.1435059	1.8850516	0.9385194	-2.249156	-1.5321517	-2.8379848	2.3198345	-0.74158883	2.8642137	1.403982	-1.6295471	3.966397	-6.2545624	0.56138945	0.55284524	-8.13999	-8.62018	-0.21923183	-2.5656452	4.8870907	0.66417056	-3.7385936
GTEX-1O9I2	5.6853228	7.6044655	-3.1758077	-0.3825603	9.9606495	7.005968	4.2786064	4.769847	-5.2760916	3.1037047	4.2525377	-4.488636	1.7051316	-0.6465463	0.2266542	-1.1135399	2.3577693	-2.073525	4.09458	-8.812923	6.857235	0.31956404	3.2792053	-0.080614686	-0.8366706	5.8115406	4.5647416	5.0489264	-4.572423	-4.3716774	7.774774	-1.2869148	-4.050829	-4.0082006	3.460376	0.4148867	-3.770292	3.3666272	-0.3619645	2.8479793	-0.3879804	-1.5782671	-2.984443	2.2816002	-1.9804996	-2.2023854	3.5262985	5.0768037	-5.0399914	-0.8586396	-16.90099	0.71583647	-5.604785	-5.3448935	-13.934531	3.3620439	-4.4505167	-2.5080545	-4.02322	-3.66113
GTEX-1OFPY	-6.2675743	5.4613585	9.450375	5.647169	-6.127029	5.264806	0.925366	-2.8149514	-6.3870196	3.62785	6.1838593	-2.9277232	0.008728086	6.2007275	5.6723895	-0.23256885	4.6254807	-0.667213	0.5842139	4.2060537	10.20695	-5.608358	-1.6620711	2.3502185	1.8082832	-2.268786	-1.3643869	0.22912176	-0.77835184	1.5651857	1.3057048	5.690599	5.6139283	-4.0382013	6.4837937	2.9709916	-2.586582	-5.486171	2.2448344	3.6812737	3.2858286	-0.058079395	1.9266629	5.209026	-0.46797165	0.2705888	-5.508218	0.98049587	-6.911366	-3.77981	-1.2973808	-6.951563	4.025727	-2.6000676	1.9886584	-2.1487904	0.2898177	7.314278	4.321727	5.456881
GTEX-1P4AB	2.0913458	6.393094	-5.342822	2.367522	0.3570947	2.8778138	2.5657797	-4.8862505	-1.3158504	5.697001	1.3734878	-11.061617	10.864602	4.7321596	-0.18493885	1.9610715	4.541469	2.8777978	0.29067045	5.992835	0.32424027	-0.3763523	-1.2033997	0.7098486	-1.0390337	-4.7460184	-1.752473	-1.6472669	-5.0595026	-6.8754773	-2.6619625	4.5181265	3.5603964	-0.17367764	9.825275	-0.54647946	-1.7201599	-3.6332967	0.3839208	6.2690663	-1.3828322	5.3901496	-5.9447803	8.2381	-1.7396356	0.7996028	-0.33704218	4.8697267	-3.9173453	-4.4608064	-2.931368	-6.5103946	-2.8767302	-3.3005762	7.2019787	-3.2653909	-0.20957962	0.1848385	-3.4479713	3.3398895
GTEX-1PBJJ	2.4271505	7.7815905	-1.9782655	1.0738426	-3.0654452	-2.5174189	2.530966	1.4995424	-1.6460987	6.5518255	9.915235	-1.346462	6.764761	5.0370235	-6.043494	4.409936	-5.7027574	-2.5716228	3.843367	0.47825995	-0.66514045	12.352544	0.88804924	0.3596737	0.731512	2.039637	-0.35868615	-0.27873465	-3.573636	-4.722756	-0.041241188	-1.9385865	-1.6221372	-7.4504766	7.5882907	-1.8610525	-4.1794267	1.5867001	5.537984	3.0154393	-0.6351886	-7.953707	-1.0256175	-2.0991488	1.7841252	0.31165573	3.3228679	5.307827	2.6958518	-1.747224	-4.5351005	-5.0151343	-6.2599125	-8.351468	-1.904864	1.1965077	0.57443327	0.41561165	-9.907288	-0.21741946
GTEX-1PDJ9	-3.3387523	0.66543627	2.1868677	3.161197	3.2753756	6.3819637	-1.6170168	-6.198766	-2.610028	-6.069877	-2.2977724	-5.222856	1.4946254	-2.3167694	4.5834484	8.255044	1.9175041	-4.9579344	0.9005805	-5.480924	-0.8551795	8.252002	-6.3067617	0.5141277	-1.3541098	-1.1603515	-7.3838367	-3.3351219	10.679688	-4.5210896	3.404274	-2.5147069	-1.4740626	1.6618787	3.1044152	2.583902	4.1201887	-5.3621874	1.5907035	3.7710607	2.5038934	-8.027581	4.987603	2.8714848	0.07455941	-3.104082	3.587916	1.4024609	-2.7731988	2.0609968	-0.2285134	-1.9710591	0.29128426	-9.064648	-3.2840881	1.1502962	-3.4496891	3.4691231	-2.684076	-0.12924239
GTEX-1PIEJ	5.7575536	3.3544812	1.3147792	5.0046315	1.3672229	1.5058439	-5.955393	-9.483817	5.0673065	1.9571369	-2.0339086	-1.8770211	0.9804484	-0.36221412	7.4109087	9.309626	-1.0468922	-4.11389	1.0750757	1.620967	0.0029838127	2.9815688	-1.574537	1.4441015	-0.5894035	-0.097910315	-1.9961039	-4.2178087	0.7443933	0.515395	-8.570117	-0.4519529	5.0100617	-3.0982497	5.8355417	4.121272	1.701234	-8.286356	-3.4389985	1.2425427	0.23734899	2.8867898	2.6628497	2.5595434	0.7253673	2.1179311	4.5106406	2.225379	-2.6125467	5.095667	0.96118367	-1.0611231	-3.6184916	-9.611741	-0.43756345	-0.84974945	-1.1102482	4.7348337	-4.9091296	0.9862161
GTEX-1PIGE	-2.4701056	5.1224937	-1.7842321	3.9719198	-1.7868934	12.039428	1.1139029	0.04772617	7.093564	0.6999347	-4.5816092	-6.158299	-5.4447923	-2.0359983	6.273874	1.9009587	-0.36325708	-1.7878557	1.0989671	-5.955023	2.0589101	-2.0874538	3.1372757	-3.9777896	2.6125393	-3.3459687	2.6110654	2.8715682	-0.6366064	0.23646173	-4.693894	-1.7726873	1.5846419	1.0428009	8.925419	3.2931645	-4.170227	-3.882543	0.23349506	-6.8778305	-4.5287905	3.9163687	-2.2067726	1.115968	2.930908	-2.6527658	1.3498951	-6.426707	-0.50750256	5.8531046	-0.44032186	-4.3411226	-1.2708842	0.2499202	-2.0992846	5.493294	2.662017	2.030224	-4.4749923	3.5570006
GTEX-1PIIG	-1.464674	-1.2045137	-6.8675065	2.9636538	4.355791	-6.5486274	2.1021023	-1.1319034	0.033110622	3.0005372	-9.696438	-6.6833935	-8.34133	-7.0710516	-4.295852	2.6468875	-3.0646799	0.43867296	-7.4459233	0.13233207	-1.0811641	-7.211509	4.773646	0.56603575	-3.5402498	-0.75394034	-3.1444538	-5.9798384	-0.4289081	-0.07253178	3.412422	-6.8032527	-3.2018723	-2.7735052	2.7266643	4.797313	-6.0407805	1.8558096	3.3793817	-4.0265384	-0.61041063	2.0521052	-8.246015	-2.820238	6.3345766	-2.8693821	7.5956163	-7.194726	11.613837	6.6177683	7.486116	7.3393226	-5.2443557	2.055631	-3.8060794	0.15253486	0.16395901	-6.0022383	5.5257583	2.11812
GTEX-1PPGY	0.032888353	0.60383135	-4.4477434	1.9493581	0.91416967	-4.129362	5.238444	1.0418546	-2.7067845	-5.4701605	-2.2800944	4.090814	-9.13795	-4.3067765	-4.8243704	-0.125787	-5.155066	-0.9342887	-5.7962804	0.51305383	4.5138683	-6.656591	4.0588665	-3.826906	-0.40440097	3.0242853	-5.018374	-2.9386384	-2.681353	1.8320184	-2.2471519	-1.9533066	0.84866405	-6.430535	8.808513	5.772203	-1.1528414	1.4971296	-0.38771608	-7.4112363	-1.4379758	-1.0467553	0.027173199	-5.7812014	-0.5242723	-8.468553	6.100528	-4.100592	7.016309	3.2861989	3.050191	0.7335641	-3.3972268	-0.45995295	-3.866175	1.0855799	-1.7644012	-3.1942039	1.5072495	-2.560829
GTEX-1PPH7	-0.20145638	0.15634353	3.1000984	-0.70466024	1.4285543	5.9023185	3.635545	-4.188048	-4.326825	-5.5512567	0.406366	-6.036023	3.0980546	2.940009	-0.67180043	6.239926	1.4309928	-4.219554	0.9230017	-8.626214	1.683425	2.746637	-3.985342	-5.065178	-3.5045555	-2.2989721	-0.8923578	-7.724716	1.0203011	-9.205124	9.069222	-3.7073243	0.4801711	-3.5662177	8.054738	-0.074242204	-4.2067795	1.5911549	6.2984276	-0.49713525	3.7131972	-11.930735	-1.9582849	7.723739	1.2148955	-8.330898	4.349126	7.99057	-0.51913035	1.3557914	4.9102545	-7.2388268	-3.405504	-2.282267	-2.3510935	3.7822442	-1.0997783	-0.41314167	-3.9345424	1.6562407
GTEX-1PPH8	4.454046	9.04088	11.183153	5.8228235	-3.3392868	1.3145167	-5.0151515	-6.7314887	9.204103	-4.1180906	6.1782794	-16.762112	6.5754895	3.255156	-0.044368938	4.5357504	2.2302964	-6.368403	5.293935	-7.306261	3.5838933	16.247593	-6.4074326	6.071718	-1.5180572	2.5730078	3.9530487	8.010354	4.920251	0.8517775	9.664672	-9.799503	2.9120705	-8.065275	3.53125	-5.8567824	4.5180855	-3.9670374	-1.294289	2.520464	-3.8442209	-14.22505	9.006247	-1.7723522	1.2478431	-0.08678372	8.348913	9.790787	-10.059881	2.6593835	-2.4684236	-7.2805777	-7.753739	-11.282362	-3.6650474	0.6355168	-5.1689014	10.920267	-6.1015944	-8.761837
GTEX-1PWST	12.356344	4.3634553	1.7532455	4.2243347	1.4448422	1.4603726	2.607825	-3.2253222	-6.3459835	-3.4454334	7.997186	5.7622714	-4.4548974	13.144477	3.4775698	12.279571	7.147013	-6.47763	-0.7579287	6.376174	19.417555	3.6251147	-1.5129886	9.535823	-7.4886756	0.76424956	9.213166	12.572976	-10.18714	-0.44227254	4.5434666	11.640637	7.2328267	3.8988254	0.46056902	2.1189065	7.1066313	-2.1964889	-8.69133	6.7366915	-7.051451	-8.002044	-2.4167426	0.13608535	-5.594582	11.195815	-10.203868	7.5854983	-16.834093	-7.6052957	-7.8753095	-3.0278149	-6.8081355	-10.479875	-4.459955	-6.7458525	-4.3424273	3.7337942	-5.0071387	-4.931276
GTEX-1QAET	11.275153	3.4024456	-2.2289174	2.576174	0.3680689	1.2254063	6.9337554	-0.9570661	2.717203	6.9781775	2.214008	1.0774958	-2.6361482	4.630777	-7.3485303	2.5646226	1.9417179	6.0704937	7.3805685	1.2405311	-1.8152578	6.802415	1.0550348	3.3480148	1.1945137	-1.6597228	3.2944744	3.992564	-11.375139	0.46343228	1.9255701	7.2059593	-1.9077414	-3.9083822	1.7868515	-5.378159	-4.418041	-9.77092	-0.95762235	5.612211	-5.960743	-11.270416	-9.689847	-0.4050938	3.691836	4.449224	-3.5080926	5.1736255	-3.7165332	-3.6025035	-1.3083608	3.107775	-8.320569	-9.835528	4.3478208	-1.3724054	-1.4993395	7.201577	-11.910306	5.794711
GTEX-1QCLY	0.23422532	12.844713	11.596356	-5.4563513	-4.1530857	-0.51468694	-2.0977376	-3.72109	4.535029	-9.520265	2.7405357	-3.559343	8.971871	1.4751256	-4.9040766	5.985483	-5.5342107	-8.657866	-1.1244012	-2.874073	2.2324169	8.667118	-2.0198967	-2.969163	-2.6488776	3.1719542	-13.444213	0.39425287	1.101178	-9.5100565	0.12917334	-11.645299	0.6437456	-9.047672	13.364949	3.7212894	-7.7376223	-3.4286833	1.1403127	-2.6602554	-3.3617027	-2.6911857	7.930377	4.460498	5.018927	-4.6956124	-0.5765756	3.388558	-5.9056067	2.9832253	-3.006658	-6.37736	0.6263621	-2.4690764	-6.169691	4.2111077	0.088544235	9.5449915	-4.7476315	-1.7405096
GTEX-1QCLZ	-4.7750726	2.184055	7.077691	6.4105096	-3.141639	-0.27833664	-5.15323	-0.88809973	-5.8439565	-2.81256	7.691299	-7.8967977	-1.2279683	6.696973	7.4263816	7.6725883	5.41124	2.355735	0.7306319	2.2870579	8.542054	0.85156506	-0.52643263	-0.34710974	-4.742103	4.650824	-6.8509026	-0.034163196	2.8293087	-4.7046404	6.912183	0.6962649	-2.7997313	-4.4116793	1.1280859	0.76886016	1.8664824	-4.745346	-1.3857046	5.396757	3.3660245	-2.8265653	8.926308	-2.6041641	-0.27488577	-1.3416733	-1.9475732	3.728462	-4.3496356	1.2528161	-1.6284434	-1.1748725	1.2928787	-9.533498	-7.8470006	-1.451046	0.31584862	3.5159779	1.3687346	-1.9493377
GTEX-1QEPI	0.39855903	5.761808	-3.8615105	-0.2833777	2.2144263	-0.7099344	6.240922	3.6662288	-6.3239465	3.5172591	-6.024	0.7847737	-11.7993145	-15.316077	-7.8538294	-7.724669	4.853868	7.791354	-1.1132281	2.8993485	8.266203	-13.221874	4.466116	-6.4054384	3.63368	-0.63840103	-2.9636817	-1.9534584	-8.735017	-2.32093	-7.929031	0.20679863	0.45211807	-7.0691557	14.58538	6.0225997	-4.198968	-0.40331012	-1.1031886	-7.2225223	-3.920776	5.9126887	-7.143163	-5.430227	-1.8599126	5.501558	2.3689919	-6.4678283	6.5552225	0.6387561	3.5595274	-0.40518433	-4.236	-3.2065194	4.6484585	-7.392136	-3.9523325	-4.421992	6.1983047	-3.5920622
GTEX-1QMI2	-0.06371871	2.63149	-4.6953278	0.3066703	3.6966865	3.9105687	4.336352	3.886883	-8.252348	4.360809	-11.233722	-2.8080795	-9.73589	-11.862369	-4.2656994	-8.122986	0.88977194	3.363632	2.7861013	-0.8285525	6.434872	-11.249266	5.1963844	-4.1456685	-0.23377159	0.51624084	3.1769729	3.1225011	0.81086695	0.8158659	-0.86055744	2.0444207	-2.2286315	-3.683914	4.1075463	6.108124	-6.3328238	3.650008	2.230632	-9.689371	-5.8211884	7.6943007	-5.696527	0.12242343	2.0318358	1.0556537	4.3855596	-9.454728	3.788677	0.8260779	-3.1119633	7.490363	-6.010212	2.2921631	-7.798459	0.2921081	-0.8373475	-1.5341389	4.02054	-0.7932026
GTEX-1QP28	-1.3362578	0.9438446	10.774387	2.3154051	-2.540615	5.246493	-1.2108326	-8.756434	1.8803694	1.909164	0.03843883	-8.676569	2.8757055	5.8008056	12.707304	5.9966884	2.5032477	-4.3027573	-0.49882388	-0.6735892	2.4805796	3.1394002	1.1092871	-1.4097315	-1.2567914	2.353973	-0.6549328	-4.3402963	4.382879	-4.519096	4.271297	-3.9874036	1.3034195	-4.776648	1.341501	1.2827777	0.91761297	-5.0124884	-1.6697829	0.96572936	8.463025	-4.572376	-2.0813515	8.378976	2.4020727	1.114184	-4.2756133	0.80616105	-1.5197641	1.6083177	-0.37520036	-0.72173446	0.8565959	-3.6367824	-2.533968	0.27011898	0.98169017	3.7425425	-1.210398	4.5840187
GTEX-1QP2A	-0.6301866	-0.67370045	7.663688	2.8655505	2.8540516	1.2247279	-2.6111584	1.2855129	-1.442823	0.7023887	3.7325983	-2.7874837	-0.38071573	6.072159	0.914891	7.2068424	1.9931847	-5.160574	-4.2748537	1.5691655	-1.056465	1.4706944	-1.1407464	0.8486215	-7.2852054	2.5802515	-7.306933	-8.991937	1.6892906	1.1007175	6.9110847	1.7065057	1.1870364	-0.26755163	2.5087802	0.5263122	-1.6323211	-5.6206307	-2.263902	0.270586	7.2419586	-2.040195	2.4839532	0.6468666	8.4209	-8.580069	-0.8280831	1.9394152	1.4738203	1.4645723	8.553488	-2.1312397	4.5187106	-4.3401423	-4.39307	-4.500875	-2.9339294	1.3294288	4.962922	2.7374206
GTEX-1QP66	10.114103	12.9737835	-2.0748105	-6.5420237	-3.118602	-0.057272024	4.994258	-6.5919585	-0.22878437	-0.41620746	-1.1932164	-5.2031627	7.9416995	3.620294	-4.892554	-2.7540271	-2.7037334	0.90400827	4.95968	-2.9676373	3.783245	16.69436	1.3054278	-0.47314298	-0.81773436	-2.0316255	-5.590882	1.2692661	-0.22017078	-11.100267	-3.188063	-4.3072777	1.1678513	-7.341861	3.163441	-0.47093198	-1.0346589	1.7855223	-2.5637736	4.7843266	-3.6060336	-9.95272	-5.380608	5.2728124	7.041022	3.5914578	2.044368	0.5620032	0.76043534	2.5073175	0.7050125	1.2373883	-8.508014	-1.3141608	-4.858729	6.694699	-1.91951	0.016871788	-10.102129	-5.573811
GTEX-1QP67	3.8731458	11.362661	2.7585151	-7.476462	-1.5569273	9.47879	3.625053	-6.0626183	3.5011928	2.341748	0.9291346	-4.6876445	6.0835724	1.3538735	8.219421	5.8568497	-0.37695855	-5.0953345	5.177562	-7.277499	4.688628	7.986841	3.2046843	-5.3834696	3.3720386	-1.1246388	-5.738163	-0.80122817	-0.6261178	-7.4529915	1.9421802	-7.713527	0.075710654	-9.970635	7.690828	0.6941883	-6.0168676	-0.6208951	-2.4107716	-3.7123175	3.0601609	-7.727564	-4.423699	8.57709	-3.2184093	1.4485954	-3.5139852	-1.7976373	-2.7642114	0.072209224	-3.325934	-0.9688763	-6.1683097	-5.939024	-8.632225	5.7067795	0.50288886	2.1179912	-6.22498	-0.8309571
GTEX-1QP6S	-1.4738903	2.1591866	-5.5428047	6.6171055	4.1821446	-2.388319	6.487552	2.142645	-2.1714125	-3.842146	-7.5457015	-3.5719454	-8.479266	-5.00217	-8.793688	7.067704	-1.9858037	5.877266	-5.9115863	-3.2021635	-7.015628	-6.0783257	1.1702751	1.6024709	-4.5539308	-1.0659193	-2.9220464	-7.595496	5.9117603	-1.1945157	1.5953561	1.232709	-4.2077265	0.8575284	2.7280712	8.40029	-6.4015527	6.7076607	4.1813326	-5.321679	-4.1256423	-0.9784261	-6.1546316	-7.969224	4.287142	-4.7974353	11.066991	-5.1056004	9.059599	2.9572265	10.379004	5.569773	2.630271	2.976477	-4.0521917	2.2145479	-3.1935768	-3.0473754	1.2244892	8.846685
